Subject,URL,year,month
"Release:  Search Warrant Executed; Drugs, Firearm Seized",https://reginapolice.ca/2018/02/search-warrant-executed-drugs-firearm-seized/,2018,2
Release:  Second Charged in February 18 Homicide,https://reginapolice.ca/2018/02/second-charged-in-february-18-homicide/,2018,2
Release:  Stolen Auto,https://reginapolice.ca/2018/02/stolen-auto-8/,2018,2
Release:  SWAT Call Arrest in Feb 18 Homicide Investigation,https://reginapolice.ca/2018/02/swat-call-arrest-in-feb-18-homicide-investigation/,2018,2
Release:  UPDATE: Weapons Offence Reported Feb. 9th,https://reginapolice.ca/2018/02/update-weapons-offence-reported-feb-9th/,2018,2
Release:  Vehicle/Bus Collision – Minor Injuries,https://reginapolice.ca/2018/02/vehicle-bus-collision-minor-injuries/,2018,2
Release:  Warrant Execution – 2700 block Victoria Avenue,https://reginapolice.ca/2018/02/warrant-execution-2700-block-victoria-avenue/,2018,2
Release:  Youths Charged in Stolen Auto,https://reginapolice.ca/2018/02/youths-charged-in-stolen-auto/,2018,2
Release:  Advisory: CEW Discharge,https://reginapolice.ca/2018/03/advisory-cew-discharge-18/,2018,3
Release:  Charges in Homicide Investigation,https://reginapolice.ca/2018/03/charges-in-homicide-investigation-2/,2018,3
"Release:  Community Perceptions of the Regina Police Service, 2017 Survey Results Released",https://reginapolice.ca/2018/03/community-perceptions-of-the-regina-police-service-2017-survey-results-released/,2018,3
Release:  Coroner and Police Investigate Death,https://reginapolice.ca/2018/03/coroner-and-police-investigate-death/,2018,3
Release:  Drug Searches Carried Out Safely,https://reginapolice.ca/2018/03/drug-searches-carried-out-safely/,2018,3
Release:  EDU Investigation Concluded,https://reginapolice.ca/2018/03/edu-investigation-concluded/,2018,3
Release:  Explosives Disposal Unit (EDU) Call Out – 14th Avenue,https://reginapolice.ca/2018/03/explosives-disposal-unit-edu-call-out-14th-avenue/,2018,3
Release:  Male Charged – Mischief,https://reginapolice.ca/2018/03/male-charged-mischief/,2018,3
Release:  Male Youth Charged in Chemical Explosion,https://reginapolice.ca/2018/03/male-youth-charged-in-chemical-explosion/,2018,3
Release:  Notice of Fee for Volunteer Criminal Record Checks,https://reginapolice.ca/2018/03/notice-of-fee-for-volunteer-criminal-record-checks/,2018,3
"Release:  Operation Bus Cop, Because…Distracted Driving",https://reginapolice.ca/2018/03/operation-bus-cop-becausedistracted-driving/,2018,3
Release:  Police & Coroner Conduct Investigation: Death of 3 Year-Old,https://reginapolice.ca/2018/03/police-coroner-conduct-investigation-death-of-3-year-old/,2018,3
Release:  Police and Coroner Begin Death Investigation,https://reginapolice.ca/2018/03/police-and-coroner-begin-death-investigation-2/,2018,3
Release:  Police Investigate Armed Robbery,https://reginapolice.ca/2018/03/police-investigate-armed-robbery-10/,2018,3
Release:  Police Investigate Armed Robbery,https://reginapolice.ca/2018/03/police-investigate-armed-robbery-11/,2018,3
Release:  Police Investigate Suspicious Package Incident,https://reginapolice.ca/2018/03/police-investigate-suspicious-package-incident-2/,2018,3
Release:  Request Assistance – Weapons Offences,https://reginapolice.ca/2018/03/request-assistance-weapons-offences-5/,2018,3
Release:  Request Assistance: Firearm Discharge,https://reginapolice.ca/2018/03/request-assistance-firearm-discharge-5/,2018,3
Release:  Request Assistance: Firearm Discharge,https://reginapolice.ca/2018/03/request-assistance-firearm-discharge-6/,2018,3
Release:  Request Assistance: Firearm Discharge,https://reginapolice.ca/2018/03/request-assistance-firearm-discharge-7/,2018,3
Release:  Request Assistance: Firearms Offence,https://reginapolice.ca/2018/03/request-assistance-firearms-offence-2/,2018,3
Release:  Request Assistance: Robbery Investigation,https://reginapolice.ca/2018/03/request-assistance-robbery-investigation-17/,2018,3
Release:  Request Information: Investigation into Possible Hit & Run,https://reginapolice.ca/2018/03/request-information-investigation-into-possible-hit-run/,2018,3
"Release:  Robbery, Assault, Theft of Auto",https://reginapolice.ca/2018/03/robbery-assault-theft-of-auto/,2018,3
Release:  RPS Active in Integrated Approach to Traffic Safety (CTSS),https://reginapolice.ca/2018/03/rps-active-in-integrated-approach-to-traffic-safety-ctss/,2018,3
Release:  SACP Gun Amnesty – March 29 to April 27,https://reginapolice.ca/2018/03/sacp-gun-amnesty-march-29-to-april-27/,2018,3
Release:  Second Person Arrested in March 11 House Shootings,https://reginapolice.ca/2018/03/second-person-arrested-in-march-11-house-shootings/,2018,3
Release:  Third Male Charged With Attempt Murders – Nov. 2017,https://reginapolice.ca/2018/03/third-male-charged-with-attempt-murders-nov-2017/,2018,3
Release:  Three Charged: Possession of Stolen Truck,https://reginapolice.ca/2018/03/three-charged-possession-of-stolen-truck/,2018,3
"Release:  Two Houses Shot – One Youth Charged, Second Suspect Sought",https://reginapolice.ca/2018/03/two-houses-shot-one-youth-charged-second-suspect-sought/,2018,3
Release:  Update: 18 Charges in Feb 28 CEW Incident,https://reginapolice.ca/2018/03/update-18-charges-in-feb-28-cew-incident/,2018,3
Release:  UPDATE: Further Drug Search Conducted,https://reginapolice.ca/2018/03/update-further-drug-search-conducted/,2018,3
Release:  Update: Suspicious Package Incident Concluded – No Threat,https://reginapolice.ca/2018/03/update-suspicious-package-incident-concluded-no-threat/,2018,3
Release:  UPDATE: Two Houses Shot – Additional Mischief Charges,https://reginapolice.ca/2018/03/update-two-houses-shot-additional-mischief-charges/,2018,3
Release:  Advisory: Online Classifieds Vehicle Sale Theft,https://reginapolice.ca/2018/04/advisory-online-classifieds-vehicle-sale-theft/,2018,4
Release:  Armed Robbery,https://reginapolice.ca/2018/04/armed-robbery-5/,2018,4
Release:  Attempt Murder,https://reginapolice.ca/2018/04/attempt-murder-2/,2018,4
Release:  Attempt Murder/Forcible Confinement Investigation,https://reginapolice.ca/2018/04/attempt-murder-forcible-confinement-investigation/,2018,4
Release:  Break and Enter; Forged Document,https://reginapolice.ca/2018/04/break-and-enter-forged-document/,2018,4
Release:  Charges in Stolen Auto Investigation,https://reginapolice.ca/2018/04/charges-in-stolen-auto-investigation/,2018,4
Release:  CRA Scam – Put That Call on “Ignore”,https://reginapolice.ca/2018/04/cra-scam-put-that-call-on-ignore/,2018,4
Release:  Crisis Negotiators and SWAT Call,https://reginapolice.ca/2018/04/crisis-negotiators-and-swat-call-2/,2018,4
Release:  Death Investigation Ongoing – Coroner to Lead,https://reginapolice.ca/2018/04/death-investigation-ongoing-coroner-to-lead/,2018,4
"Release:  Drug & Impaired Charges, Plus Stolen Auto",https://reginapolice.ca/2018/04/drug-impaired-charges-plus-stolen-auto/,2018,4
Release:  Drug Search – Three Charged,https://reginapolice.ca/2018/04/drug-search-three-charged/,2018,4
Release:  Female Charged in Aggravated Assault & Dangerous Drive,https://reginapolice.ca/2018/04/female-charged-in-aggravated-assault-dangerous-drive/,2018,4
"Release:  High Risk Warrant , SWAT/Negotiations Call",https://reginapolice.ca/2018/04/high-risk-warrant-swat-negotiations-call/,2018,4
Release:  High Risk Warrant involving Emergency Services Teams,https://reginapolice.ca/2018/04/high-risk-warrant-involving-emergency-services-teams-3/,2018,4
Release:  Homicide Investigation – Charges Laid,https://reginapolice.ca/2018/04/homicide-investigation-charges-laid/,2018,4
Release:  How an Imitation Gun Can Get You Real Charges,https://reginapolice.ca/2018/04/how-an-imitation-gun-can-get-you-real-charges/,2018,4
Release:  Injury Collision Involving Vehicle and Cyclist,https://reginapolice.ca/2018/04/injury-collision-involving-vehicle-and-cyclist/,2018,4
Release:  Male Charged After Weapons Call,https://reginapolice.ca/2018/04/male-charged-after-weapons-call/,2018,4
Release:  Male Charged with Uttering Threats,https://reginapolice.ca/2018/04/male-charged-with-uttering-threats-2/,2018,4
Release:  Male Facing Firearms and Drug Charges,https://reginapolice.ca/2018/04/male-facing-firearms-and-drug-charges/,2018,4
"Release:  Males Facing Numerous Charges: Stolen Auto, Firearms, Drugs",https://reginapolice.ca/2018/04/males-facing-numerous-charges-stolen-auto-firearms-drugs/,2018,4
Release:  Meth and Firearm Seized in Stolen Auto Incident,https://reginapolice.ca/2018/04/meth-and-firearm-seized-in-stolen-auto-incident/,2018,4
Release:  Motor Vehicle vs. Bicycle Collision – Traffic Restrictions,https://reginapolice.ca/2018/04/motor-vehicle-vs-bicycle-collision-traffic-restrictions/,2018,4
Release:  Point Firearm Investigation,https://reginapolice.ca/2018/04/point-firearm-investigation/,2018,4
Release:  Police and Coroner Commence Death Investigation,https://reginapolice.ca/2018/04/police-and-coroner-commence-death-investigation-10/,2018,4
Release:  Police Investigate Breach of 810.2 Recognizance,https://reginapolice.ca/2018/04/police-investigate-breach-of-810-2-recognizance/,2018,4
Release:  Police Investigate Firearm Offence,https://reginapolice.ca/2018/04/police-investigate-firearm-offence/,2018,4
Release:  Police Investigate Firearm Shooting Incident,https://reginapolice.ca/2018/04/police-investigate-firearm-shooting-incident/,2018,4
Release:  Police Investigate House Fire – Request Information,https://reginapolice.ca/2018/04/police-investigate-house-fire-request-information/,2018,4
Release:  Regina Male Charged in Numerous Break and Enters,https://reginapolice.ca/2018/04/regina-male-charged-in-numerous-break-and-enters/,2018,4
Release:  Repeat Reminder: Prevention Does Deter Auto Theft,https://reginapolice.ca/2018/04/repeat-reminder-prevention-does-deter-auto-theft/,2018,4
Release:  Request Assistance – Armed Robbery,https://reginapolice.ca/2018/04/request-assistance-armed-robbery-7/,2018,4
Release:  Request Assistance – Home Invasion,https://reginapolice.ca/2018/04/request-assistance-home-invasion/,2018,4
Release:  Request Assistance – Street Robbery,https://reginapolice.ca/2018/04/request-assistance-street-robbery/,2018,4
"Release:  Request Assistance: Assault with a Weapon, Robbery",https://reginapolice.ca/2018/04/request-assistance-assault-with-a-weapon-robbery/,2018,4
Release:  Request Assistance: Firearm Discharge,https://reginapolice.ca/2018/04/request-assistance-firearm-discharge-10/,2018,4
Release:  Request Assistance: Firearm Discharge,https://reginapolice.ca/2018/04/request-assistance-firearm-discharge-8/,2018,4
Release:  Request Assistance: Firearm Discharge,https://reginapolice.ca/2018/04/request-assistance-firearm-discharge-9/,2018,4
Release:  Request Assistance: Robbery Investigation,https://reginapolice.ca/2018/04/request-assistance-robbery-investigation-18/,2018,4
Release:  Request Assistance: Robbery Investigation,https://reginapolice.ca/2018/04/request-assistance-robbery-investigation-19/,2018,4
Release:  Request Information – Robbery Investigation,https://reginapolice.ca/2018/04/request-information-robbery-investigation-2/,2018,4
Release:  Robbery,https://reginapolice.ca/2018/04/robbery-18/,2018,4
Release:  Robbery and Fraud Investigation,https://reginapolice.ca/2018/04/robbery-and-fraud-investigation/,2018,4
Release:  Robbery Arrest,https://reginapolice.ca/2018/04/robbery-arrest/,2018,4
Release:  Robbery Investigation,https://reginapolice.ca/2018/04/robbery-investigation-10/,2018,4
Release:  Robbery Investigation,https://reginapolice.ca/2018/04/robbery-investigation-11/,2018,4
Release:  Robbery Investigation,https://reginapolice.ca/2018/04/robbery-investigation-9/,2018,4
Release:  Robbery Suspect – Can You Identify?,https://reginapolice.ca/2018/04/robbery-suspect-can-you-identify/,2018,4
Release:  RPS Half Marathon Traffic Advisory,https://reginapolice.ca/2018/04/rps-half-marathon-traffic-advisory/,2018,4
Release:  School Enters Secure-The-Building,https://reginapolice.ca/2018/04/school-enters-secure-the-building/,2018,4
Release:  Stolen Vehicle Prevention,https://reginapolice.ca/2018/04/stolen-vehicle-prevention/,2018,4
Release:  Twenty-Two Year-Old Male Charged – Uttering Threats,https://reginapolice.ca/2018/04/twenty-two-year-old-male-charged-uttering-threats/,2018,4
"Release:  UPDATE: Assault with a Weapon, Robbery Investigation",https://reginapolice.ca/2018/04/update-assault-with-a-weapon-robbery-investigation/,2018,4
Release:  Update: High Risk Warrant involving Emergency Services Teams,https://reginapolice.ca/2018/04/update-high-risk-warrant-involving-emergency-services-teams/,2018,4
Release:  UPDATE: Police Investigate Firearm Offence,https://reginapolice.ca/2018/04/update-police-investigate-firearm-offence/,2018,4
Release:  Update: Robbery and Sexual Assault Investigation,https://reginapolice.ca/2018/04/update-robbery-and-sexual-assault-investigation/,2018,4
Release:  Update: School Enters Secure-The-Building,https://reginapolice.ca/2018/04/update-school-enters-secure-the-building/,2018,4
Release:  2017 Central District Year End Report,https://reginapolice.ca/2018/05/2017-central-district-year-end-report/,2018,5
Release:  2017 North District Year End Report,https://reginapolice.ca/2018/05/2017-north-district-year-end-report/,2018,5
Release:  2017 South District Year End Report,https://reginapolice.ca/2018/05/2017-south-district-year-end-report/,2018,5
Release:  2nd UPDATE: April 13th Robbery,https://reginapolice.ca/2018/05/2nd-update-assault-with-a-weapon-robbery/,2018,5
Release:  2nd UPDATE: Death Investigation – Third Person Charged,https://reginapolice.ca/2018/05/2nd-update-death-investigation-third-person-charged/,2018,5
"Release:  Adult Male Charged with Weapons, Drugs Offences",https://reginapolice.ca/2018/05/adult-male-charged-with-weapons-drugs-offences/,2018,5
"Release:  Auto-Theft, Evade Charges",https://reginapolice.ca/2018/05/auto-theft-evade-charges/,2018,5
Release:  Be a Good Neighbour,https://reginapolice.ca/2018/05/be-a-good-neighbour/,2018,5
Release:  Central Operations Year End Report 2017,https://reginapolice.ca/2018/05/central-operations-year-end-report-2017/,2018,5
Release:  Charges in Stolen Auto Incident,https://reginapolice.ca/2018/05/charges-in-stolen-auto-incident/,2018,5
Release:  Death Investigation – Police and Coroner,https://reginapolice.ca/2018/05/death-investigation-police-and-coroner-4/,2018,5
Release:  Drugs and Firearm Seized in Vehicle Stop,https://reginapolice.ca/2018/05/drugs-and-firearm-seized-in-vehicle-stop/,2018,5
Release:  Female Charged in Stolen Auto Incident,https://reginapolice.ca/2018/05/female-charged-in-stolen-auto-incident/,2018,5
